seqName,source,feature,start,end,score,strand,frame,attributes
contig_953,Prodigal:002006,CDS,2506192,2507449,.,-,0,"{'ID': 'FDGAGDLB_02312', 'Name': 'araN', 'db_xref': 'COG:COG1653', 'gene': 'araN', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2507478,2508519,.,-,0,"{'ID': 'FDGAGDLB_02313', 'Name': 'purR_3', 'gene': 'purR_3', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2509199,2510021,.,+,0,"{'ID': 'FDGAGDLB_02314', 'eC_number': '3.4.11.-', 'Name': 'dppA_2', 'db_xref': 'COG:COG2362', 'gene': 'dppA_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2510120,2511170,.,-,0,"{'ID': 'FDGAGDLB_02315', 'eC_number': '3.4.11.25', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2511194,2512097,.,-,0,"{'ID': 'FDGAGDLB_02316', 'Name': 'gsiD', 'db_xref': 'COG:COG1173', 'gene': 'gsiD', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2512106,2513027,.,-,0,"{'ID': 'FDGAGDLB_02317', 'Name': 'gsiC_2', 'db_xref': 'COG:COG0601', 'gene': 'gsiC_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2513094,2514636,.,-,0,"{'ID': 'FDGAGDLB_02318', 'Name': 'gsiB', 'db_xref': 'COG:COG0747', 'gene': 'gsiB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2514708,2516538,.,-,0,"{'ID': 'FDGAGDLB_02319', 'eC_number': '7.4.2.10', 'Name': 'gsiA_2', 'db_xref': 'COG:COG1123', 'gene': 'gsiA_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2516893,2517838,.,+,0,"{'ID': 'FDGAGDLB_02320', 'eC_number': '3.4.19.5', 'Name': 'iaaA', 'db_xref': 'COG:COG1446', 'gene': 'iaaA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2517882,2518785,.,-,0,"{'ID': 'FDGAGDLB_02321', 'Name': 'yjiE', 'gene': 'yjiE', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2519004,2520027,.,-,0,"{'ID': 'FDGAGDLB_02322', 'Name': 'purR_4', 'gene': 'purR_4', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2520213,2521536,.,+,0,"{'ID': 'FDGAGDLB_02323', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2521664,2522612,.,+,0,"{'ID': 'FDGAGDLB_02324', 'Name': 'melD_4', 'db_xref': 'COG:COG1175', 'gene': 'melD_4', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2522608,2523547,.,+,0,"{'ID': 'FDGAGDLB_02325', 'Name': 'sugB_2', 'db_xref': 'COG:COG0395', 'gene': 'sugB_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2523543,2523732,.,+,0,"{'ID': 'FDGAGDLB_02326', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2523735,2524833,.,+,0,"{'ID': 'FDGAGDLB_02327', 'eC_number': '3.6.3.-', 'Name': 'sugC_1', 'db_xref': 'COG:COG3839', 'gene': 'sugC_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2524825,2525821,.,+,0,"{'ID': 'FDGAGDLB_02328', 'eC_number': '7.5.2.1', 'Name': 'malK_5', 'gene': 'malK_5', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2525832,2527455,.,+,0,"{'ID': 'FDGAGDLB_02329', 'eC_number': '2.7.1.29', 'Name': 'dhaK', 'gene': 'dhaK', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2527619,2528453,.,-,0,"{'ID': 'FDGAGDLB_02330', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2528690,2530019,.,+,0,"{'ID': 'FDGAGDLB_02331', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2530121,2531018,.,+,0,"{'ID': 'FDGAGDLB_02332', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2531021,2531888,.,+,0,"{'ID': 'FDGAGDLB_02333', 'Name': 'dasC_2', 'db_xref': 'COG:COG0395', 'gene': 'dasC_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2531892,2532978,.,+,0,"{'ID': 'FDGAGDLB_02334', 'eC_number': '7.5.2.-', 'Name': 'msmX_2', 'db_xref': 'COG:COG3839', 'gene': 'msmX_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2532987,2534106,.,+,0,"{'ID': 'FDGAGDLB_02335', 'eC_number': '4.2.1.113', 'Name': 'menC', 'gene': 'menC', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2534102,2534432,.,+,0,"{'ID': 'FDGAGDLB_02336', 'eC_number': '5.1.3.32', 'Name': 'rhaM', 'gene': 'rhaM', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2534424,2535480,.,+,0,"{'ID': 'FDGAGDLB_02337', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2535472,2535919,.,+,0,"{'ID': 'FDGAGDLB_02338', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2535915,2536230,.,+,0,"{'ID': 'FDGAGDLB_02339', 'eC_number': '4.2.1.7', 'Name': 'uxaA', 'db_xref': 'COG:COG2721', 'gene': 'uxaA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2536226,2537429,.,+,0,"{'ID': 'FDGAGDLB_02340', 'eC_number': '4.4.1.24', 'Name': 'suyB', 'db_xref': 'COG:COG2721', 'gene': 'suyB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2537438,2538176,.,+,0,"{'ID': 'FDGAGDLB_02341', 'eC_number': '1.1.1.-', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2538207,2539047,.,+,0,"{'ID': 'FDGAGDLB_02342', 'eC_number': '4.3.2.3', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2539129,2540263,.,-,0,"{'ID': 'FDGAGDLB_02343', 'eC_number': '2.8.3.19', 'Name': 'uctC_1', 'gene': 'uctC_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2540259,2541399,.,-,0,"{'ID': 'FDGAGDLB_02344', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2541568,2542363,.,+,0,"{'ID': 'FDGAGDLB_02345', 'Name': 'kdgR', 'db_xref': 'COG:COG1414', 'gene': 'kdgR', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2542455,2543394,.,+,0,"{'ID': 'FDGAGDLB_02346', 'eC_number': '1.1.1.215', 'db_xref': 'COG:COG1052', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2543413,2544544,.,-,0,"{'ID': 'FDGAGDLB_02347', 'eC_number': '7.6.2.8', 'Name': 'btuD_8', 'gene': 'btuD_8', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2544540,2545233,.,-,0,"{'ID': 'FDGAGDLB_02348', 'Name': 'modB', 'db_xref': 'COG:COG4149', 'gene': 'modB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2545229,2546051,.,-,0,"{'ID': 'FDGAGDLB_02349', 'Name': 'modA', 'db_xref': 'COG:COG0725', 'gene': 'modA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2546099,2546618,.,-,0,"{'ID': 'FDGAGDLB_02350', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2546680,2547370,.,-,0,"{'ID': 'FDGAGDLB_02351', 'eC_number': '2.7.7.7', 'Name': 'polC', 'db_xref': 'COG:COG2176', 'gene': 'polC', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2547375,2549244,.,-,0,"{'ID': 'FDGAGDLB_02352', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2549385,2551152,.,-,0,"{'ID': 'FDGAGDLB_02353', 'Name': 'actP', 'db_xref': 'COG:COG4147', 'gene': 'actP', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2551177,2551438,.,-,0,"{'ID': 'FDGAGDLB_02354', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2552050,2553730,.,+,0,"{'ID': 'FDGAGDLB_02355', 'Name': 'ettA', 'db_xref': 'COG:COG0488', 'gene': 'ettA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2553926,2554577,.,-,0,"{'ID': 'FDGAGDLB_02356', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2554577,2555276,.,-,0,"{'ID': 'FDGAGDLB_02357', 'Name': 'mlaA', 'db_xref': 'COG:COG2853', 'gene': 'mlaA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2555670,2556636,.,+,0,"{'ID': 'FDGAGDLB_02358', 'eC_number': '2.1.1.163', 'Name': 'COQ5_5', 'gene': 'COQ5_5', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2556716,2557610,.,+,0,"{'ID': 'FDGAGDLB_02359', 'eC_number': '1.5.1.20', 'Name': 'metF', 'db_xref': 'COG:COG0685', 'gene': 'metF', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2557656,2558724,.,+,0,"{'ID': 'FDGAGDLB_02360', 'eC_number': '2.1.1.13', 'Name': 'metH_1', 'db_xref': 'COG:COG0646', 'gene': 'metH_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2558762,2561408,.,+,0,"{'ID': 'FDGAGDLB_02361', 'eC_number': '2.1.1.13', 'Name': 'metH_2', 'db_xref': 'COG:COG0646', 'gene': 'metH_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2561532,2562777,.,-,0,"{'ID': 'FDGAGDLB_02362', 'Name': 'bcr_2', 'gene': 'bcr_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2563070,2564864,.,+,0,"{'ID': 'FDGAGDLB_02363', 'Name': 'clcB', 'gene': 'clcB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2564876,2565980,.,+,0,"{'ID': 'FDGAGDLB_02364', 'eC_number': '5.1.3.23', 'Name': 'wbpI', 'db_xref': 'COG:COG0381', 'gene': 'wbpI', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2566141,2568496,.,+,0,"{'ID': 'FDGAGDLB_02365', 'eC_number': '3.6.4.12', 'Name': 'pcrA', 'gene': 'pcrA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2568570,2569452,.,+,0,"{'ID': 'FDGAGDLB_02366', 'eC_number': '2.1.1.297', 'Name': 'prmC_1', 'gene': 'prmC_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2569538,2570276,.,-,0,"{'ID': 'FDGAGDLB_02367', 'eC_number': '1.-.-.-', 'Name': 'ygfF', 'gene': 'ygfF', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2570474,2570666,.,-,0,"{'ID': 'FDGAGDLB_02368', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2570908,2572933,.,+,0,"{'ID': 'FDGAGDLB_02369', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2573100,2574156,.,+,0,"{'ID': 'FDGAGDLB_02370', 'eC_number': '1.1.1.-', 'Name': 'gpr', 'db_xref': 'COG:COG0667', 'gene': 'gpr', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2574245,2575154,.,-,0,"{'ID': 'FDGAGDLB_02371', 'Name': 'oxyR_3', 'gene': 'oxyR_3', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2575304,2576273,.,+,0,"{'ID': 'FDGAGDLB_02372', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2576358,2576931,.,-,0,"{'ID': 'FDGAGDLB_02373', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2576936,2577329,.,-,0,"{'ID': 'FDGAGDLB_02374', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2577361,2579470,.,-,0,"{'ID': 'FDGAGDLB_02375', 'eC_number': '6.5.1.2', 'Name': 'ligA', 'db_xref': 'COG:COG0272', 'gene': 'ligA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2579531,2581202,.,-,0,"{'ID': 'FDGAGDLB_02376', 'Name': 'recN', 'db_xref': 'COG:COG0497', 'gene': 'recN', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2581485,2582316,.,-,0,"{'ID': 'FDGAGDLB_02377', 'Name': 'bamD', 'db_xref': 'COG:COG4105', 'gene': 'bamD', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2582545,2583529,.,-,0,"{'ID': 'FDGAGDLB_02378', 'eC_number': '3.5.1.108', 'Name': 'lpxC', 'db_xref': 'COG:COG0774', 'gene': 'lpxC', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2583863,2584994,.,-,0,"{'ID': 'FDGAGDLB_02379', 'Name': 'ftsZ_1', 'gene': 'ftsZ_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2584950,2585529,.,-,0,"{'ID': 'FDGAGDLB_02380', 'Name': 'ftsZ_2', 'gene': 'ftsZ_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2585760,2587011,.,-,0,"{'ID': 'FDGAGDLB_02381', 'Name': 'ftsA', 'db_xref': 'COG:COG0849', 'gene': 'ftsA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2587323,2588583,.,+,0,"{'ID': 'FDGAGDLB_02382', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2588648,2589542,.,+,0,"{'ID': 'FDGAGDLB_02383', 'Name': 'melD_5', 'db_xref': 'COG:COG1175', 'gene': 'melD_5', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2589541,2590420,.,+,0,"{'ID': 'FDGAGDLB_02384', 'Name': 'ngcG_2', 'db_xref': 'COG:COG0395', 'gene': 'ngcG_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2590474,2591581,.,+,0,"{'ID': 'FDGAGDLB_02385', 'eC_number': '3.6.3.-', 'Name': 'sugC_2', 'db_xref': 'COG:COG3839', 'gene': 'sugC_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2591699,2592668,.,+,0,"{'ID': 'FDGAGDLB_02386', 'Name': 'rafR_3', 'gene': 'rafR_3', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2593369,2593561,.,+,0,"{'ID': 'FDGAGDLB_02387', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2593471,2594353,.,-,0,"{'ID': 'FDGAGDLB_02388', 'Name': 'ftsQ', 'gene': 'ftsQ', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2594340,2595255,.,-,0,"{'ID': 'FDGAGDLB_02389', 'eC_number': '6.3.2.4', 'Name': 'ddlB', 'db_xref': 'COG:COG1181', 'gene': 'ddlB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2595251,2596196,.,-,0,"{'ID': 'FDGAGDLB_02390', 'eC_number': '1.3.1.98', 'Name': 'murB', 'db_xref': 'COG:COG0812', 'gene': 'murB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2596192,2597614,.,-,0,"{'ID': 'FDGAGDLB_02391', 'eC_number': '6.3.2.8', 'Name': 'murC', 'db_xref': 'COG:COG0773', 'gene': 'murC', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2597610,2598816,.,-,0,"{'ID': 'FDGAGDLB_02392', 'eC_number': '2.4.1.227', 'Name': 'murG_1', 'db_xref': 'COG:COG0707', 'gene': 'murG_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2599954,2600338,.,+,0,"{'ID': 'FDGAGDLB_02393', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2600318,2600624,.,+,0,"{'ID': 'FDGAGDLB_02394', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2600885,2601164,.,-,0,"{'ID': 'FDGAGDLB_02395', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2601410,2601869,.,-,0,"{'ID': 'FDGAGDLB_02396', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2602019,2603159,.,-,0,"{'ID': 'FDGAGDLB_02397', 'eC_number': '2.4.1.129', 'Name': 'ftsW', 'gene': 'ftsW', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2603155,2604550,.,-,0,"{'ID': 'FDGAGDLB_02398', 'eC_number': '6.3.2.9', 'Name': 'murD', 'db_xref': 'COG:COG0771', 'gene': 'murD', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2604561,2605650,.,-,0,"{'ID': 'FDGAGDLB_02399', 'eC_number': '2.7.8.13', 'Name': 'mraY', 'db_xref': 'COG:COG0472', 'gene': 'mraY', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2605680,2607105,.,-,0,"{'ID': 'FDGAGDLB_02400', 'eC_number': '6.3.2.10', 'Name': 'murF', 'db_xref': 'COG:COG0770', 'gene': 'murF', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2607165,2608626,.,-,0,"{'ID': 'FDGAGDLB_02401', 'eC_number': '6.3.2.13', 'Name': 'murE', 'db_xref': 'COG:COG0769', 'gene': 'murE', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2608612,2609002,.,-,0,"{'ID': 'FDGAGDLB_02402', 'eC_number': '3.4.16.4', 'Name': 'ftsI_1', 'gene': 'ftsI_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2609643,2610393,.,-,0,"{'ID': 'FDGAGDLB_02403', 'eC_number': '3.4.16.4', 'Name': 'ftsI_2', 'gene': 'ftsI_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2610389,2610821,.,-,0,"{'ID': 'FDGAGDLB_02404', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2610817,2611807,.,-,0,"{'ID': 'FDGAGDLB_02405', 'eC_number': '2.1.1.199', 'Name': 'rsmH', 'db_xref': 'COG:COG0275', 'gene': 'rsmH', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2611803,2612307,.,-,0,"{'ID': 'FDGAGDLB_02406', 'Name': 'mraZ', 'gene': 'mraZ', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2612874,2613642,.,+,0,"{'ID': 'FDGAGDLB_02407', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2613808,2614924,.,+,0,"{'ID': 'FDGAGDLB_02408', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2615093,2615897,.,+,0,"{'ID': 'FDGAGDLB_02409', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2616007,2616973,.,-,0,"{'ID': 'FDGAGDLB_02410', 'Name': 'cdhR_2', 'db_xref': 'COG:COG4977', 'gene': 'cdhR_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2617101,2617659,.,+,0,"{'ID': 'FDGAGDLB_02411', 'eC_number': '3.5.1.110', 'Name': 'rutB', 'gene': 'rutB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2617724,2618345,.,+,0,"{'ID': 'FDGAGDLB_02412', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2618341,2618812,.,-,0,"{'ID': 'FDGAGDLB_02413', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2619012,2619822,.,+,0,"{'ID': 'FDGAGDLB_02414', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2619871,2620594,.,-,0,"{'ID': 'FDGAGDLB_02415', 'eC_number': '3.5.1.28', 'Name': 'amiD_2', 'db_xref': 'COG:COG3023', 'gene': 'amiD_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2620615,2621506,.,-,0,"{'ID': 'FDGAGDLB_02416', 'Name': 'eamA_4', 'db_xref': 'COG:COG0697', 'gene': 'eamA_4', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2621728,2623555,.,-,0,"{'ID': 'FDGAGDLB_02417', 'Name': 'uup', 'db_xref': 'COG:COG0488', 'gene': 'uup', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2623671,2624451,.,-,0,"{'ID': 'FDGAGDLB_02418', 'Name': 'djlA', 'db_xref': 'COG:COG1076', 'gene': 'djlA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2624982,2626977,.,+,0,"{'ID': 'FDGAGDLB_02419', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2627048,2627207,.,+,0,"{'ID': 'FDGAGDLB_02420', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2627298,2629263,.,+,0,"{'ID': 'FDGAGDLB_02421', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2629399,2629909,.,+,0,"{'ID': 'FDGAGDLB_02422', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2629982,2630732,.,-,0,"{'ID': 'FDGAGDLB_02423', 'eC_number': '1.-.-.-', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2630987,2631962,.,+,0,"{'ID': 'FDGAGDLB_02424', 'db_xref': 'COG:COG1638', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2632108,2632621,.,+,0,"{'ID': 'FDGAGDLB_02425', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2632629,2633931,.,+,0,"{'ID': 'FDGAGDLB_02426', 'Name': 'dctM_6', 'db_xref': 'COG:COG1593', 'gene': 'dctM_6', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2633996,2637641,.,+,0,"{'ID': 'FDGAGDLB_02427', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2637795,2638080,.,+,0,"{'ID': 'FDGAGDLB_02428', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2638076,2638439,.,+,0,"{'ID': 'FDGAGDLB_02429', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2638510,2640187,.,+,0,"{'ID': 'FDGAGDLB_02430', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2640199,2640553,.,+,0,"{'ID': 'FDGAGDLB_02431', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2640645,2641014,.,-,0,"{'ID': 'FDGAGDLB_02432', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2641195,2641672,.,-,0,"{'ID': 'FDGAGDLB_02433', 'eC_number': '2.3.1.189', 'Name': 'mshD', 'gene': 'mshD', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2641888,2642890,.,-,0,"{'ID': 'FDGAGDLB_02434', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2643191,2643899,.,+,0,"{'ID': 'FDGAGDLB_02435', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2644148,2645552,.,+,0,"{'ID': 'FDGAGDLB_02436', 'eC_number': '1.-.-.-', 'db_xref': 'COG:COG0277', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2645615,2646701,.,-,0,"{'ID': 'FDGAGDLB_02437', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2647039,2647876,.,-,0,"{'ID': 'FDGAGDLB_02438', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2648392,2651950,.,+,0,"{'ID': 'FDGAGDLB_02439', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2652172,2653648,.,+,0,"{'ID': 'FDGAGDLB_02440', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2653880,2654435,.,+,0,"{'ID': 'FDGAGDLB_02441', 'Name': 'yhhQ', 'db_xref': 'COG:COG1738', 'gene': 'yhhQ', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2654526,2655579,.,+,0,"{'ID': 'FDGAGDLB_02442', 'eC_number': '2.4.99.17', 'Name': 'queA', 'db_xref': 'COG:COG0809', 'gene': 'queA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2655585,2656728,.,+,0,"{'ID': 'FDGAGDLB_02443', 'eC_number': '2.4.2.29', 'Name': 'tgt', 'gene': 'tgt', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2656739,2657207,.,+,0,"{'ID': 'FDGAGDLB_02444', 'eC_number': '1.7.1.13', 'Name': 'queF', 'gene': 'queF', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2657402,2657927,.,+,0,"{'ID': 'FDGAGDLB_02445', 'Name': 'fecI_3', 'db_xref': 'COG:COG1595', 'gene': 'fecI_3', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2658024,2659074,.,+,0,"{'ID': 'FDGAGDLB_02446', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2659223,2661704,.,+,0,"{'ID': 'FDGAGDLB_02447', 'Name': 'fhuA_3', 'db_xref': 'COG:COG1629', 'gene': 'fhuA_3', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2661827,2662994,.,+,0,"{'ID': 'FDGAGDLB_02448', 'eC_number': '1.17.99.6', 'Name': 'queG', 'db_xref': 'COG:COG1600', 'gene': 'queG', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2663000,2663780,.,-,0,"{'ID': 'FDGAGDLB_02449', 'eC_number': '3.1.4.53', 'Name': 'cpdA', 'db_xref': 'COG:COG1409', 'gene': 'cpdA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2663855,2664122,.,+,0,"{'ID': 'FDGAGDLB_02450', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2664152,2666081,.,+,0,"{'ID': 'FDGAGDLB_02451', 'eC_number': '6.3.5.4', 'Name': 'asnB_2', 'db_xref': 'COG:COG0367', 'gene': 'asnB_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2666048,2667143,.,-,0,"{'ID': 'FDGAGDLB_02452', 'eC_number': '2.7.13.3', 'Name': 'rcsC_7', 'gene': 'rcsC_7', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2667418,2668315,.,+,0,"{'ID': 'FDGAGDLB_02453', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2668317,2669694,.,+,0,"{'ID': 'FDGAGDLB_02454', 'eC_number': '2.6.1.113', 'Name': 'spuC_2', 'db_xref': 'COG:COG0161', 'gene': 'spuC_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2669693,2670524,.,+,0,"{'ID': 'FDGAGDLB_02455', 'eC_number': '2.3.1.247', 'Name': 'kce_2', 'gene': 'kce_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2670729,2671707,.,+,0,"{'ID': 'FDGAGDLB_02456', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2671904,2674508,.,+,0,"{'ID': 'FDGAGDLB_02457', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2674522,2674951,.,+,0,"{'ID': 'FDGAGDLB_02458', 'Name': 'uspF', 'db_xref': 'COG:COG0589', 'gene': 'uspF', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2674994,2675474,.,+,0,"{'ID': 'FDGAGDLB_02459', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2675700,2676573,.,+,0,"{'ID': 'FDGAGDLB_02460', 'eC_number': '1.14.99.50', 'Name': 'egtB', 'gene': 'egtB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2676830,2677571,.,+,0,"{'ID': 'FDGAGDLB_02461', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2677661,2678060,.,-,0,"{'ID': 'FDGAGDLB_02462', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,2678522,2679659,.,+,0,"{'ID': 'FDGAGDLB_02463', 'inference': 'ab'}"
